date,crop,mandi,price,rainfall_index,msp_floor
2022-10-09,Sugarcane,Lucknow,3150,1.56,3150
2022-10-09,Tea,Guwahati,17774,1.31,0
2022-10-09,Coffee,Chikmagalur,13825,3.7,0
2022-10-10,Tomato,Delhi,1878,4.49,0
2022-10-10,Onion,Delhi,1511,2.84,0
2022-10-10,Potato,Delhi,1168,3.58,0
2022-10-10,Brinjal,Delhi,1661,1.33,0
2022-10-10,Cabbage,Delhi,1169,0.47,0
2022-10-10,Wheat,Delhi,2275,3.13,2275
2022-10-10,Rice,Lucknow,2532,1.01,2300
2022-10-10,Maize,Indore,2090,4.24,2090
2022-10-10,Bajra,Jaipur,2500,0.61,2500
2022-10-10,Jowar,Nagpur,3180,0.31,3180
2022-10-10,Tur Dal,Hyderabad,7000,5.14,7000
2022-10-10,Moong Dal,Bhopal,7755,5.8,7755
2022-10-10,Urad Dal,Kanpur,6950,5.86,6950
2022-10-10,Groundnut,Ahmedabad,5850,5.55,5850
2022-10-10,Soybean,Indore,4600,2.12,4600
2022-10-10,Mustard,Jaipur,5650,5.45,5650
2022-10-10,Cotton,Nagpur,6747,3.56,6620
2022-10-10,Sugarcane,Lucknow,3150,2.49,3150
2022-10-10,Tea,Guwahati,17803,3.13,0
2022-10-10,Coffee,Chikmagalur,13884,1.02,0
2022-10-11,Tomato,Delhi,1823,5.93,0
2022-10-11,Onion,Delhi,1693,1.61,0
2022-10-11,Potato,Delhi,1393,4.2,0
2022-10-11,Brinjal,Delhi,1556,4.51,0
2022-10-11,Cabbage,Delhi,1195,4.78,0
2022-10-11,Wheat,Delhi,2275,1.83,2275
2022-10-11,Rice,Lucknow,2467,3.89,2300
2022-10-11,Maize,Indore,2090,0.41,2090
2022-10-11,Bajra,Jaipur,2500,2.56,2500
2022-10-11,Jowar,Nagpur,3180,4.09,3180
2022-10-11,Tur Dal,Hyderabad,7000,2.1,7000
2022-10-11,Moong Dal,Bhopal,7755,1.3,7755
2022-10-11,Urad Dal,Kanpur,6950,5.46,6950
2022-10-11,Groundnut,Ahmedabad,5850,2.94,5850
2022-10-11,Soybean,Indore,4600,0.86,4600
2022-10-11,Mustard,Jaipur,5650,4.17,5650
2022-10-11,Cotton,Nagpur,6767,0.99,6620
2022-10-11,Sugarcane,Lucknow,3150,3.75,3150
2022-10-11,Tea,Guwahati,17847,5.86,0
2022-10-11,Coffee,Chikmagalur,13782,0.45,0
2022-10-12,Tomato,Delhi,1946,2.76,0
2022-10-12,Onion,Delhi,1493,3.11,0
2022-10-12,Potato,Delhi,1303,2.88,0
2022-10-12,Brinjal,Delhi,1689,4.75,0
2022-10-12,Cabbage,Delhi,1145,2.24,0
2022-10-12,Wheat,Delhi,2275,4.69,2275
2022-10-12,Rice,Lucknow,2724,2.19,2300
2022-10-12,Maize,Indore,2090,0.12,2090
2022-10-12,Bajra,Jaipur,2500,4.67,2500
2022-10-12,Jowar,Nagpur,3180,0.91,3180
2022-10-12,Tur Dal,Hyderabad,7000,0.94,7000
2022-10-12,Moong Dal,Bhopal,7755,0.77,7755
2022-10-12,Urad Dal,Kanpur,6950,4.78,6950
2022-10-12,Groundnut,Ahmedabad,5850,2.9,5850
2022-10-12,Soybean,Indore,4600,1.14,4600
2022-10-12,Mustard,Jaipur,5650,3.47,5650
2022-10-12,Cotton,Nagpur,6790,5.11,6620
2022-10-12,Sugarcane,Lucknow,3150,1.27,3150
2022-10-12,Tea,Guwahati,17656,3.32,0
2022-10-12,Coffee,Chikmagalur,13705,3.1,0
2022-10-13,Tomato,Delhi,1945,1.33,0
2022-10-13,Onion,Delhi,1688,5.12,0
2022-10-13,Potato,Delhi,1448,3.75,0
2022-10-13,Brinjal,Delhi,1672,5.03,0
2022-10-13,Cabbage,Delhi,1203,2.18,0
2022-10-13,Wheat,Delhi,2275,0.75,2275
2022-10-13,Rice,Lucknow,2646,5.21,2300
2022-10-13,Maize,Indore,2090,5.68,2090
2022-10-13,Bajra,Jaipur,2500,4.39,2500
2022-10-13,Jowar,Nagpur,3180,2.91,3180
2022-10-13,Tur Dal,Hyderabad,7000,1.51,7000
2022-10-13,Moong Dal,Bhopal,7755,4.81,7755
2022-10-13,Urad Dal,Kanpur,6950,2.83,6950
2022-10-13,Groundnut,Ahmedabad,5850,3.36,5850
2022-10-13,Soybean,Indore,4600,0.19,4600
2022-10-13,Mustard,Jaipur,5650,3.99,5650
2022-10-13,Cotton,Nagpur,6944,1.35,6620
2022-10-13,Sugarcane,Lucknow,3150,4.64,3150
2022-10-13,Tea,Guwahati,17790,1.77,0
2022-10-13,Coffee,Chikmagalur,13823,3.34,0
2022-10-14,Tomato,Delhi,1683,3.64,0
2022-10-14,Onion,Delhi,1466,2.76,0
2022-10-14,Potato,Delhi,1262,4.64,0
2022-10-14,Brinjal,Delhi,1779,2.59,0
2022-10-14,Cabbage,Delhi,1126,0.69,0
2022-10-14,Wheat,Delhi,2275,3.65,2275
2022-10-14,Rice,Lucknow,2746,4.91,2300
2022-10-14,Maize,Indore,2090,2.23,2090
2022-10-14,Bajra,Jaipur,2500,3.75,2500
2022-10-14,Jowar,Nagpur,3180,1.32,3180
2022-10-14,Tur Dal,Hyderabad,7000,1.59,7000
2022-10-14,Moong Dal,Bhopal,7755,4.34,7755
2022-10-14,Urad Dal,Kanpur,6950,4.31,6950
2022-10-14,Groundnut,Ahmedabad,5850,3.06,5850
2022-10-14,Soybean,Indore,4600,1.18,4600
2022-10-14,Mustard,Jaipur,5650,2.14,5650
2022-10-14,Cotton,Nagpur,6853,1.95,6620
2022-10-14,Sugarcane,Lucknow,3150,0.29,3150
2022-10-14,Tea,Guwahati,17923,2.64,0
2022-10-14,Coffee,Chikmagalur,13814,0.42,0
2022-10-15,Tomato,Delhi,1713,2.23,0
2022-10-15,Onion,Delhi,1750,2.75,0
2022-10-15,Potato,Delhi,1323,2.4,0
2022-10-15,Brinjal,Delhi,1730,2.19,0
2022-10-15,Cabbage,Delhi,1310,0.73,0
2022-10-15,Wheat,Delhi,2275,4.78,2275
2022-10-15,Rice,Lucknow,2609,4.38,2300
2022-10-15,Maize,Indore,2090,3.38,2090
2022-10-15,Bajra,Jaipur,2500,2.82,2500
2022-10-15,Jowar,Nagpur,3180,4.31,3180
2022-10-15,Tur Dal,Hyderabad,7000,2.36,7000
2022-10-15,Moong Dal,Bhopal,7755,3.74,7755
2022-10-15,Urad Dal,Kanpur,6950,4.43,6950
2022-10-15,Groundnut,Ahmedabad,5868,4.63,5850
2022-10-15,Soybean,Indore,4600,3.42,4600
2022-10-15,Mustard,Jaipur,5650,0.65,5650
2022-10-15,Cotton,Nagpur,6728,3.18,6620
2022-10-15,Sugarcane,Lucknow,3150,1.71,3150
2022-10-15,Tea,Guwahati,17686,2.39,0
2022-10-15,Coffee,Chikmagalur,13834,1.79,0
2022-10-16,Tomato,Delhi,1829,1.26,0
2022-10-16,Onion,Delhi,1727,0.38,0
2022-10-16,Potato,Delhi,1356,1.46,0
2022-10-16,Brinjal,Delhi,1746,5.04,0
2022-10-16,Cabbage,Delhi,1147,0.8,0
2022-10-16,Wheat,Delhi,2275,4.89,2275
2022-10-16,Rice,Lucknow,2556,0.99,2300
2022-10-16,Maize,Indore,2090,0.25,2090
2022-10-16,Bajra,Jaipur,2500,5.38,2500
2022-10-16,Jowar,Nagpur,3180,2.8,3180
2022-10-16,Tur Dal,Hyderabad,7000,5.44,7000
2022-10-16,Moong Dal,Bhopal,7755,0.22,7755
2022-10-16,Urad Dal,Kanpur,6950,2.93,6950
2022-10-16,Groundnut,Ahmedabad,5888,0.44,5850
2022-10-16,Soybean,Indore,4600,2.09,4600
2022-10-16,Mustard,Jaipur,5650,4.31,5650
2022-10-16,Cotton,Nagpur,6771,1.6,6620
2022-10-16,Sugarcane,Lucknow,3150,0.05,3150
2022-10-16,Tea,Guwahati,17785,2.57,0
2022-10-16,Coffee,Chikmagalur,13680,5.41,0
2022-10-17,Tomato,Delhi,1857,3.89,0
2022-10-17,Onion,Delhi,1622,1.98,0
2022-10-17,Potato,Delhi,1418,0.16,0
2022-10-17,Brinjal,Delhi,1672,1.23,0
2022-10-17,Cabbage,Delhi,1178,3.0,0
2022-10-17,Wheat,Delhi,2275,3.35,2275
2022-10-17,Rice,Lucknow,2618,4.96,2300
2022-10-17,Maize,Indore,2090,0.3,2090
2022-10-17,Bajra,Jaipur,2500,3.49,2500
2022-10-17,Jowar,Nagpur,3180,5.64,3180
2022-10-17,Tur Dal,Hyderabad,7000,2.28,7000
2022-10-17,Moong Dal,Bhopal,7755,1.74,7755
2022-10-17,Urad Dal,Kanpur,6950,5.45,6950
2022-10-17,Groundnut,Ahmedabad,5850,3.34,5850
2022-10-17,Soybean,Indore,4600,2.94,4600
2022-10-17,Mustard,Jaipur,5650,3.02,5650
2022-10-17,Cotton,Nagpur,6943,3.38,6620
2022-10-17,Sugarcane,Lucknow,3150,1.04,3150
2022-10-17,Tea,Guwahati,17738,2.68,0
2022-10-17,Coffee,Chikmagalur,13946,5.75,0
2022-10-18,Tomato,Delhi,1820,2.34,0
2022-10-18,Onion,Delhi,1696,4.66,0
2022-10-18,Potato,Delhi,1373,5.65,0
2022-10-18,Brinjal,Delhi,1756,1.77,0
2022-10-18,Cabbage,Delhi,1094,5.9,0
2022-10-18,Wheat,Delhi,2275,0.8,2275
2022-10-18,Rice,Lucknow,2667,2.89,2300
2022-10-18,Maize,Indore,2090,3.88,2090
2022-10-18,Bajra,Jaipur,2500,3.69,2500
2022-10-18,Jowar,Nagpur,3180,4.4,3180
2022-10-18,Tur Dal,Hyderabad,7000,1.08,7000
2022-10-18,Moong Dal,Bhopal,7755,5.24,7755
2022-10-18,Urad Dal,Kanpur,6950,3.11,6950
2022-10-18,Groundnut,Ahmedabad,5923,0.21,5850
2022-10-18,Soybean,Indore,4600,4.23,4600
2022-10-18,Mustard,Jaipur,5650,0.89,5650
2022-10-18,Cotton,Nagpur,6914,1.25,6620
2022-10-18,Sugarcane,Lucknow,3150,5.93,3150
2022-10-18,Tea,Guwahati,17679,3.9,0
2022-10-18,Coffee,Chikmagalur,13929,0.87,0
2022-10-19,Tomato,Delhi,1815,4.77,0
2022-10-19,Onion,Delhi,1486,0.81,0
2022-10-19,Potato,Delhi,1438,5.25,0
2022-10-19,Brinjal,Delhi,1612,4.83,0
2022-10-19,Cabbage,Delhi,1098,5.48,0
2022-10-19,Wheat,Delhi,2275,5.62,2275
2022-10-19,Rice,Lucknow,2549,3.3,2300
2022-10-19,Maize,Indore,2090,5.03,2090
2022-10-19,Bajra,Jaipur,2500,4.03,2500
2022-10-19,Jowar,Nagpur,3180,5.51,3180
2022-10-19,Tur Dal,Hyderabad,7000,1.51,7000
2022-10-19,Moong Dal,Bhopal,7755,2.32,7755
2022-10-19,Urad Dal,Kanpur,6950,0.7,6950
2022-10-19,Groundnut,Ahmedabad,5850,0.3,5850
2022-10-19,Soybean,Indore,4600,3.15,4600
2022-10-19,Mustard,Jaipur,5650,1.05,5650
2022-10-19,Cotton,Nagpur,6774,5.97,6620
2022-10-19,Sugarcane,Lucknow,3150,3.61,3150
2022-10-19,Tea,Guwahati,17745,5.9,0
2022-10-19,Coffee,Chikmagalur,13798,2.9,0
2022-10-20,Tomato,Delhi,1699,2.66,0
2022-10-20,Onion,Delhi,1470,2.05,0
2022-10-20,Potato,Delhi,1190,3.15,0
2022-10-20,Brinjal,Delhi,1714,3.05,0
2022-10-20,Cabbage,Delhi,1309,2.14,0
2022-10-20,Wheat,Delhi,2275,5.7,2275
2022-10-20,Rice,Lucknow,2620,4.8,2300
2022-10-20,Maize,Indore,2090,1.72,2090
2022-10-20,Bajra,Jaipur,2500,5.31,2500
2022-10-20,Jowar,Nagpur,3180,0.7,3180
2022-10-20,Tur Dal,Hyderabad,7000,1.59,7000
2022-10-20,Moong Dal,Bhopal,7755,0.05,7755
2022-10-20,Urad Dal,Kanpur,6950,1.18,6950
2022-10-20,Groundnut,Ahmedabad,5850,3.35,5850
2022-10-20,Soybean,Indore,4600,4.37,4600
2022-10-20,Mustard,Jaipur,5654,1.2,5650
2022-10-20,Cotton,Nagpur,6879,4.18,6620
2022-10-20,Sugarcane,Lucknow,3150,3.59,3150
2022-10-20,Tea,Guwahati,17896,1.53,0
2022-10-20,Coffee,Chikmagalur,13799,2.87,0
2022-10-21,Tomato,Delhi,1860,5.74,0
2022-10-21,Onion,Delhi,1539,4.95,0
2022-10-21,Potato,Delhi,1303,4.38,0
2022-10-21,Brinjal,Delhi,1726,4.25,0
2022-10-21,Cabbage,Delhi,1266,2.14,0
2022-10-21,Wheat,Delhi,2275,0.88,2275
2022-10-21,Rice,Lucknow,2694,4.73,2300
2022-10-21,Maize,Indore,2090,5.91,2090
2022-10-21,Bajra,Jaipur,2500,2.61,2500
2022-10-21,Jowar,Nagpur,3180,1.56,3180
2022-10-21,Tur Dal,Hyderabad,7000,1.75,7000
2022-10-21,Moong Dal,Bhopal,7755,5.29,7755
2022-10-21,Urad Dal,Kanpur,6950,2.93,6950
2022-10-21,Groundnut,Ahmedabad,5850,2.1,5850
2022-10-21,Soybean,Indore,4600,4.83,4600
2022-10-21,Mustard,Jaipur,5650,4.31,5650
2022-10-21,Cotton,Nagpur,6827,2.27,6620
2022-10-21,Sugarcane,Lucknow,3150,4.06,3150
2022-10-21,Tea,Guwahati,17683,1.79,0
2022-10-21,Coffee,Chikmagalur,13808,5.47,0
2022-10-22,Tomato,Delhi,1713,1.33,0
2022-10-22,Onion,Delhi,1567,0.94,0
2022-10-22,Potato,Delhi,1164,0.22,0
2022-10-22,Brinjal,Delhi,1686,0.59,0
2022-10-22,Cabbage,Delhi,1276,1.8,0
2022-10-22,Wheat,Delhi,2275,0.26,2275
2022-10-22,Rice,Lucknow,2631,3.8,2300
2022-10-22,Maize,Indore,2090,2.34,2090
2022-10-22,Bajra,Jaipur,2500,3.01,2500
2022-10-22,Jowar,Nagpur,3180,0.49,3180
2022-10-22,Tur Dal,Hyderabad,7000,5.31,7000
2022-10-22,Moong Dal,Bhopal,7755,4.11,7755
2022-10-22,Urad Dal,Kanpur,6950,4.52,6950
2022-10-22,Groundnut,Ahmedabad,5850,0.95,5850
2022-10-22,Soybean,Indore,4600,5.48,4600
2022-10-22,Mustard,Jaipur,5650,2.62,5650
2022-10-22,Cotton,Nagpur,6827,0.42,6620
2022-10-22,Sugarcane,Lucknow,3150,1.15,3150
2022-10-22,Tea,Guwahati,17834,5.51,0
2022-10-22,Coffee,Chikmagalur,13757,4.79,0
2022-10-23,Tomato,Delhi,1698,2.24,0
2022-10-23,Onion,Delhi,1623,4.06,0
2022-10-23,Potato,Delhi,1175,4.03,0
2022-10-23,Brinjal,Delhi,1819,1.91,0
2022-10-23,Cabbage,Delhi,1322,2.92,0
2022-10-23,Wheat,Delhi,2275,1.93,2275
2022-10-23,Rice,Lucknow,2563,1.26,2300
2022-10-23,Maize,Indore,2090,1.97,2090
2022-10-23,Bajra,Jaipur,2500,0.95,2500
2022-10-23,Jowar,Nagpur,3180,0.31,3180
2022-10-23,Tur Dal,Hyderabad,7000,1.34,7000
2022-10-23,Moong Dal,Bhopal,7755,3.67,7755
2022-10-23,Urad Dal,Kanpur,6950,1.99,6950
2022-10-23,Groundnut,Ahmedabad,5904,3.59,5850
2022-10-23,Soybean,Indore,4600,1.12,4600
2022-10-23,Mustard,Jaipur,5650,5.61,5650
2022-10-23,Cotton,Nagpur,6897,0.46,6620
2022-10-23,Sugarcane,Lucknow,3161,2.55,3150
2022-10-23,Tea,Guwahati,17673,2.93,0
2022-10-23,Coffee,Chikmagalur,13670,1.58,0
2022-10-24,Tomato,Delhi,1891,2.26,0
2022-10-24,Onion,Delhi,1755,4.43,0
2022-10-24,Potato,Delhi,1229,5.63,0
2022-10-24,Brinjal,Delhi,1784,5.09,0
2022-10-24,Cabbage,Delhi,1327,0.19,0
2022-10-24,Wheat,Delhi,2275,4.88,2275
2022-10-24,Rice,Lucknow,2539,3.56,2300
2022-10-24,Maize,Indore,2090,4.63,2090
2022-10-24,Bajra,Jaipur,2500,0.31,2500
2022-10-24,Jowar,Nagpur,3180,5.63,3180
2022-10-24,Tur Dal,Hyderabad,7000,1.8,7000
2022-10-24,Moong Dal,Bhopal,7755,4.1,7755
2022-10-24,Urad Dal,Kanpur,6950,2.28,6950
2022-10-24,Groundnut,Ahmedabad,5912,3.47,5850
2022-10-24,Soybean,Indore,4600,5.95,4600
2022-10-24,Mustard,Jaipur,5650,3.9,5650
2022-10-24,Cotton,Nagpur,6861,2.96,6620
2022-10-24,Sugarcane,Lucknow,3150,0.2,3150
2022-10-24,Tea,Guwahati,17826,4.49,0
2022-10-24,Coffee,Chikmagalur,13893,1.26,0
2022-10-25,Tomato,Delhi,1776,3.31,0
2022-10-25,Onion,Delhi,1565,4.41,0
2022-10-25,Potato,Delhi,1409,4.92,0
2022-10-25,Brinjal,Delhi,1699,4.14,0
2022-10-25,Cabbage,Delhi,1341,2.17,0
2022-10-25,Wheat,Delhi,2275,4.44,2275
2022-10-25,Rice,Lucknow,2664,0.73,2300
2022-10-25,Maize,Indore,2090,3.88,2090
2022-10-25,Bajra,Jaipur,2500,4.73,2500
2022-10-25,Jowar,Nagpur,3180,1.1,3180
2022-10-25,Tur Dal,Hyderabad,7000,3.03,7000
2022-10-25,Moong Dal,Bhopal,7755,5.67,7755
2022-10-25,Urad Dal,Kanpur,6950,4.15,6950
2022-10-25,Groundnut,Ahmedabad,5850,2.39,5850
2022-10-25,Soybean,Indore,4600,2.03,4600
2022-10-25,Mustard,Jaipur,5650,4.22,5650
2022-10-25,Cotton,Nagpur,6765,3.24,6620
2022-10-25,Sugarcane,Lucknow,3150,2.46,3150
2022-10-25,Tea,Guwahati,17947,4.6,0
2022-10-25,Coffee,Chikmagalur,13710,4.66,0
2022-10-26,Tomato,Delhi,1688,2.75,0
2022-10-26,Onion,Delhi,1488,5.64,0
2022-10-26,Potato,Delhi,1301,1.11,0
2022-10-26,Brinjal,Delhi,1580,3.18,0
2022-10-26,Cabbage,Delhi,1145,0.89,0
2022-10-26,Wheat,Delhi,2275,4.04,2275
2022-10-26,Rice,Lucknow,2510,0.65,2300
2022-10-26,Maize,Indore,2090,4.87,2090
2022-10-26,Bajra,Jaipur,2500,5.23,2500
2022-10-26,Jowar,Nagpur,3180,3.27,3180
2022-10-26,Tur Dal,Hyderabad,7000,4.11,7000
2022-10-26,Moong Dal,Bhopal,7755,4.85,7755
2022-10-26,Urad Dal,Kanpur,6950,1.11,6950
2022-10-26,Groundnut,Ahmedabad,5850,4.07,5850
2022-10-26,Soybean,Indore,4600,1.2,4600
2022-10-26,Mustard,Jaipur,5661,0.9,5650
2022-10-26,Cotton,Nagpur,6764,3.97,6620
2022-10-26,Sugarcane,Lucknow,3150,1.7,3150
2022-10-26,Tea,Guwahati,17886,4.02,0
2022-10-26,Coffee,Chikmagalur,13955,5.72,0
2022-10-27,Tomato,Delhi,1967,0.89,0
2022-10-27,Onion,Delhi,1504,1.83,0
2022-10-27,Potato,Delhi,1249,0.35,0
2022-10-27,Brinjal,Delhi,1612,2.3,0
2022-10-27,Cabbage,Delhi,1313,0.08,0
2022-10-27,Wheat,Delhi,2275,5.79,2275
2022-10-27,Rice,Lucknow,2501,4.32,2300
2022-10-27,Maize,Indore,2090,0.72,2090
2022-10-27,Bajra,Jaipur,2500,2.88,2500
2022-10-27,Jowar,Nagpur,3180,1.64,3180
2022-10-27,Tur Dal,Hyderabad,7000,3.4,7000
2022-10-27,Moong Dal,Bhopal,7755,3.82,7755
2022-10-27,Urad Dal,Kanpur,6950,2.52,6950
2022-10-27,Groundnut,Ahmedabad,5850,0.73,5850
2022-10-27,Soybean,Indore,4600,1.28,4600
2022-10-27,Mustard,Jaipur,5650,3.18,5650
2022-10-27,Cotton,Nagpur,6758,4.64,6620
2022-10-27,Sugarcane,Lucknow,3150,4.18,3150
2022-10-27,Tea,Guwahati,17795,2.74,0
2022-10-27,Coffee,Chikmagalur,13678,0.31,0
2022-10-28,Tomato,Delhi,1950,3.12,0
2022-10-28,Onion,Delhi,1673,5.17,0
2022-10-28,Potato,Delhi,1385,1.4,0
2022-10-28,Brinjal,Delhi,1816,1.06,0
2022-10-28,Cabbage,Delhi,1287,3.91,0
2022-10-28,Wheat,Delhi,2275,3.76,2275
2022-10-28,Rice,Lucknow,2634,1.64,2300
2022-10-28,Maize,Indore,2090,3.88,2090
2022-10-28,Bajra,Jaipur,2500,3.18,2500
2022-10-28,Jowar,Nagpur,3180,3.71,3180
2022-10-28,Tur Dal,Hyderabad,7000,3.38,7000
2022-10-28,Moong Dal,Bhopal,7755,5.11,7755
2022-10-28,Urad Dal,Kanpur,6950,1.18,6950
2022-10-28,Groundnut,Ahmedabad,5873,2.12,5850
2022-10-28,Soybean,Indore,4600,1.42,4600
2022-10-28,Mustard,Jaipur,5650,3.08,5650
2022-10-28,Cotton,Nagpur,6855,5.36,6620
2022-10-28,Sugarcane,Lucknow,3150,1.04,3150
2022-10-28,Tea,Guwahati,17764,3.02,0
2022-10-28,Coffee,Chikmagalur,13907,3.1,0
2022-10-29,Tomato,Delhi,1688,2.56,0
2022-10-29,Onion,Delhi,1666,3.19,0
2022-10-29,Potato,Delhi,1339,3.83,0
2022-10-29,Brinjal,Delhi,1800,5.89,0
2022-10-29,Cabbage,Delhi,1084,1.47,0
2022-10-29,Wheat,Delhi,2275,3.61,2275
2022-10-29,Rice,Lucknow,2673,1.38,2300
2022-10-29,Maize,Indore,2090,4.73,2090
2022-10-29,Bajra,Jaipur,2500,1.34,2500
2022-10-29,Jowar,Nagpur,3180,1.35,3180
2022-10-29,Tur Dal,Hyderabad,7000,1.52,7000
2022-10-29,Moong Dal,Bhopal,7755,0.68,7755
2022-10-29,Urad Dal,Kanpur,6950,0.48,6950
2022-10-29,Groundnut,Ahmedabad,5953,5.14,5850
2022-10-29,Soybean,Indore,4600,4.08,4600
2022-10-29,Mustard,Jaipur,5650,4.51,5650
2022-10-29,Cotton,Nagpur,6923,2.9,6620
2022-10-29,Sugarcane,Lucknow,3161,0.2,3150
2022-10-29,Tea,Guwahati,17891,0.04,0
2022-10-29,Coffee,Chikmagalur,13787,5.05,0
2022-10-30,Tomato,Delhi,1884,4.09,0
2022-10-30,Onion,Delhi,1571,0.6,0
2022-10-30,Potato,Delhi,1269,3.38,0
2022-10-30,Brinjal,Delhi,1742,0.19,0
2022-10-30,Cabbage,Delhi,1091,4.98,0
2022-10-30,Wheat,Delhi,2275,2.98,2275
2022-10-30,Rice,Lucknow,2622,1.04,2300
2022-10-30,Maize,Indore,2090,3.78,2090
2022-10-30,Bajra,Jaipur,2500,5.47,2500
2022-10-30,Jowar,Nagpur,3180,4.7,3180
2022-10-30,Tur Dal,Hyderabad,7000,3.02,7000
2022-10-30,Moong Dal,Bhopal,7755,4.81,7755
2022-10-30,Urad Dal,Kanpur,6950,3.47,6950
2022-10-30,Groundnut,Ahmedabad,5850,4.09,5850
2022-10-30,Soybean,Indore,4600,3.35,4600
2022-10-30,Mustard,Jaipur,5650,0.55,5650
2022-10-30,Cotton,Nagpur,6894,5.34,6620
2022-10-30,Sugarcane,Lucknow,3152,5.62,3150
2022-10-30,Tea,Guwahati,17702,3.79,0
2022-10-30,Coffee,Chikmagalur,13692,3.82,0
2022-10-31,Tomato,Delhi,1737,5.0,0
2022-10-31,Onion,Delhi,1774,3.37,0
2022-10-31,Potato,Delhi,1203,2.14,0
2022-10-31,Brinjal,Delhi,1711,3.45,0
2022-10-31,Cabbage,Delhi,1086,4.95,0
2022-10-31,Wheat,Delhi,2275,1.35,2275
2022-10-31,Rice,Lucknow,2623,1.5,2300
2022-10-31,Maize,Indore,2090,2.76,2090
2022-10-31,Bajra,Jaipur,2500,1.65,2500
2022-10-31,Jowar,Nagpur,3180,1.1,3180
2022-10-31,Tur Dal,Hyderabad,7000,2.0,7000
2022-10-31,Moong Dal,Bhopal,7755,5.83,7755
2022-10-31,Urad Dal,Kanpur,6950,3.28,6950
2022-10-31,Groundnut,Ahmedabad,5923,2.64,5850
2022-10-31,Soybean,Indore,4600,5.75,4600
2022-10-31,Mustard,Jaipur,5650,2.39,5650
2022-10-31,Cotton,Nagpur,6828,4.36,6620
2022-10-31,Sugarcane,Lucknow,3150,1.84,3150
2022-10-31,Tea,Guwahati,17792,0.01,0
2022-10-31,Coffee,Chikmagalur,13713,1.56,0
2022-11-01,Tomato,Delhi,1935,0.64,0
2022-11-01,Onion,Delhi,1633,2.03,0
2022-11-01,Potato,Delhi,1306,4.2,0
2022-11-01,Brinjal,Delhi,1720,1.26,0
2022-11-01,Cabbage,Delhi,1260,2.63,0
2022-11-01,Wheat,Delhi,2275,3.12,2275
2022-11-01,Rice,Lucknow,2674,2.55,2300
2022-11-01,Maize,Indore,2090,4.16,2090
2022-11-01,Bajra,Jaipur,2500,4.29,2500
2022-11-01,Jowar,Nagpur,3180,3.42,3180
2022-11-01,Tur Dal,Hyderabad,7000,2.15,7000
2022-11-01,Moong Dal,Bhopal,7755,5.26,7755
2022-11-01,Urad Dal,Kanpur,6950,0.76,6950
2022-11-01,Groundnut,Ahmedabad,5954,1.39,5850
2022-11-01,Soybean,Indore,4600,0.81,4600
2022-11-01,Mustard,Jaipur,5650,2.63,5650
2022-11-01,Cotton,Nagpur,6775,5.88,6620
2022-11-01,Sugarcane,Lucknow,3150,3.92,3150
2022-11-01,Tea,Guwahati,17892,0.89,0
2022-11-01,Coffee,Chikmagalur,13803,4.09,0
2022-11-02,Tomato,Delhi,1795,0.73,0
2022-11-02,Onion,Delhi,1652,5.73,0
2022-11-02,Potato,Delhi,1418,1.79,0
2022-11-02,Brinjal,Delhi,1760,3.77,0
2022-11-02,Cabbage,Delhi,1244,5.01,0
2022-11-02,Wheat,Delhi,2275,4.29,2275
2022-11-02,Rice,Lucknow,2536,3.32,2300
2022-11-02,Maize,Indore,2090,3.82,2090
2022-11-02,Bajra,Jaipur,2500,4.76,2500
2022-11-02,Jowar,Nagpur,3180,0.33,3180
2022-11-02,Tur Dal,Hyderabad,7000,2.88,7000
2022-11-02,Moong Dal,Bhopal,7755,0.05,7755
2022-11-02,Urad Dal,Kanpur,6950,1.8,6950
2022-11-02,Groundnut,Ahmedabad,5850,1.9,5850
2022-11-02,Soybean,Indore,4600,4.56,4600
2022-11-02,Mustard,Jaipur,5650,4.02,5650
2022-11-02,Cotton,Nagpur,6695,0.81,6620
2022-11-02,Sugarcane,Lucknow,3150,4.36,3150
2022-11-02,Tea,Guwahati,17844,0.26,0
2022-11-02,Coffee,Chikmagalur,13845,3.02,0
2022-11-03,Tomato,Delhi,1864,3.89,0
2022-11-03,Onion,Delhi,1687,0.4,0
2022-11-03,Potato,Delhi,1238,1.49,0
2022-11-03,Brinjal,Delhi,1828,3.11,0
2022-11-03,Cabbage,Delhi,1337,4.89,0
2022-11-03,Wheat,Delhi,2275,5.63,2275
2022-11-03,Rice,Lucknow,2704,2.78,2300
2022-11-03,Maize,Indore,2090,1.76,2090
2022-11-03,Bajra,Jaipur,2500,4.76,2500
2022-11-03,Jowar,Nagpur,3180,5.19,3180
2022-11-03,Tur Dal,Hyderabad,7000,2.54,7000
2022-11-03,Moong Dal,Bhopal,7755,2.64,7755
2022-11-03,Urad Dal,Kanpur,6950,1.82,6950
2022-11-03,Groundnut,Ahmedabad,5976,1.64,5850
2022-11-03,Soybean,Indore,4600,1.19,4600
2022-11-03,Mustard,Jaipur,5650,4.6,5650
2022-11-03,Cotton,Nagpur,6730,0.83,6620
2022-11-03,Sugarcane,Lucknow,3150,5.82,3150
2022-11-03,Tea,Guwahati,17890,3.08,0
2022-11-03,Coffee,Chikmagalur,13970,0.82,0
2022-11-04,Tomato,Delhi,1775,3.43,0
